Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,North Macedonia,MKD,..,0.41888,0.22276,0.32676,0.43894,0.51646,0.44412,0.43585,0.35525,0.36398,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Norway,NOR,..,..,1.62534,1.61858,1.65004,1.71187,1.93095,2.03074,2.09343,2.06985,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Oman,OMN,..,..,0.13645,0.20837,0.16956,0.21253,0.24972,0.25853,0.2276,0.21961,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Pakistan,PAK,..,0.12828,0.32917,..,0.29285,..,0.24605,..,0.23597,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Panama,PAN,..,0.36264,0.17304,0.07534,0.06206,0.14052,0.12033,0.14481,0.14699,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,0.03158,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Paraguay,PRY,..,..,0.04221,0.06515,..,0.07921,0.09687,0.11688,0.14883,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Peru,PER,..,0.11266,0.08282,0.0553,0.08174,0.10794,0.11705,0.12007,0.12101,0.12704,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Philippines,PHL,..,..,0.11726,..,0.13793,..,0.16415,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Poland,POL,..,0.64202,0.74588,0.88086,0.87053,0.93978,1.00325,0.9641,1.03445,1.21228,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Portugal,PRT,..,0.72127,1.45683,1.37777,1.32641,1.28973,1.24263,1.28081,1.32833,1.36552,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Puerto Rico,PRI,..,..,..,..,0.43859,..,0.42883,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Qatar,QAT,..,..,..,0.4786,..,..,0.51883,..,..,0.50729,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Romania,ROU,..,0.36626,0.49832,0.48383,0.38787,0.38225,0.48793,0.48033,0.5039,0.5051,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Russian Federation,RUS,..,1.04983,1.01261,1.02675,1.02524,1.07203,1.10076,1.09728,1.10656,0.98988,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Rwanda,RWA,..,..,..,..,..,..,..,0.66627,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Saudi Arabia,SAU,..,..,0.89784,0.87684,0.81516,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Senegal,SEN,..,..,..,..,..,..,0.5772,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Serbia,SRB,..,0.89807,0.68334,0.85316,0.68367,0.72309,0.81146,0.83951,0.87353,0.92132,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Seychelles,SYC,..,..,..,..,..,..,..,0.22162,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Singapore,SGP,..,1.81699,2.07065,1.91939,1.92335,2.08464,2.18198,2.0801,1.94431,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Slovak Republic,SVK,..,0.63927,0.66326,0.80495,0.82362,0.88008,1.17171,0.78895,0.88267,0.83252,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Slovenia,SVN,..,1.3563,2.42358,2.57319,2.5801,2.36743,2.19504,2.01191,1.86581,1.94221,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,South Africa,ZAF,..,..,0.73451,0.73363,0.72488,0.77115,0.79846,0.81882,0.83215,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Spain,ESP,..,0.88495,1.32508,1.28788,1.26859,1.23535,1.21832,1.18526,1.2058,1.237,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sri Lanka,LKA,..,0.14392,..,..,0.10081,0.09989,0.10871,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sudan,SDN,..,0.47277,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sweden,SWE,..,..,3.24522,3.27772,3.30252,3.14261,3.26418,3.26923,3.39676,3.33937,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Switzerland,CHE,..,2.32344,..,3.18623,..,..,3.3716,..,3.37286,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,0.02053,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Tajikistan,TJK,..,..,0.12148,0.11432,0.11851,0.11624,0.10888,0.10683,0.11536,0.09703,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Tanzania,TZA,..,..,..,..,0.51456,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Thailand,THA,..,0.24471,0.36146,..,0.44164,0.47988,0.61609,0.7802,1.00403,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Togo,TGO,..,..,..,0.22324,..,0.26654,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Trinidad and Tobago,TTO,..,0.108,0.04024,0.04377,0.057,0.08213,0.08602,0.0941,0.09204,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Tunisia,TUN,..,..,0.70863,0.68206,0.67071,0.65423,0.62967,0.60353,..,0.59997,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Turkey,TUR,..,0.46783,0.79988,0.83217,0.81821,0.86077,0.8815,0.94464,0.96105,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Uganda,UGA,..,..,..,..,..,0.17043,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Ukraine,UKR,..,0.96213,0.7378,0.75167,0.76175,0.65034,0.61477,0.48339,0.44839,0.47134,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,United Arab Emirates,ARE,..,..,0.48622,..,..,0.6936,0.89504,0.96366,..,1.30316,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,United Kingdom,GBR,..,1.62649,1.66488,1.59382,1.63938,1.65915,1.66818,1.68211,1.69829,1.72412,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,United States,USA,..,2.62879,2.76525,2.68166,2.70972,2.71924,2.71742,2.76145,2.81741,2.83766,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Uruguay,URY,..,0.20925,0.3487,0.3276,0.32113,0.33579,0.36446,0.40845,0.48393,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Uzbekistan,UZB,..,0.36063,0.19499,0.2021,0.19662,0.16172,0.17373,0.18156,0.15566,0.12976,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Venezuela, RB",VEN,..,..,0.15296,0.2501,0.31853,0.33713,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Vietnam,VNM,..,..,0.19044,..,0.37359,..,0.44113,..,0.52674,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,West Bank and Gaza,PSE,..,..,..,..,0.4922,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Arab World,ARB,..,..,0.562220473472143,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Central Europe and the Baltics,CEB,..,0.745972328172827,0.960882749726984,1.05999109521429,1.06387868767146,1.09037274986886,1.14675086019236,1.02725278813475,1.09058860270374,1.20617668776128,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Early-demographic dividend,EAR,..,0.606654978830919,0.723183976277726,0.71380748148936,0.628979892669204,..,0.725929361314875,0.738266282261323,0.716435542634527,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,East Asia & Pacific,EAS,..,2.2617142644022,2.35406999296311,2.50710701416971,2.30140018796755,2.50262313888941,2.3568580130995,2.37685267163045,2.36259187760594,2.51153748553335,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,0.727772156173001,1.62106407846236,1.88073268114093,1.71395298715203,1.94838849859152,1.92189470527028,1.91935207559882,1.9329796224832,2.04725977573328,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,0.727772156173001,1.62106407846236,1.88073268114093,1.71395298715203,1.94838849859152,1.92189470527028,1.91935207559882,1.9329796224832,2.04725977573328,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Euro area,EMU,..,1.80672577240261,2.03933283630536,2.09495004705657,2.09935886545047,2.13450131674966,2.13251950516671,2.12768007900153,2.19537296342889,2.21013766159138,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Europe & Central Asia,ECS,..,1.67582814303776,1.78433639560285,1.83724170540337,1.8003648964665,1.83935526130073,1.91847093250503,1.88260565033564,1.96941093702023,1.97732093150357,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Europe & Central Asia (excluding high income),ECA,..,0.7216839820488,0.848220761702992,0.86741963724913,0.853479001151366,0.876259070446756,0.875312844278122,0.893994151584659,0.913392779185902,0.814693515540793,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,0.698887257182246,0.819651347068632,0.853066733495794,0.836473594298234,0.861027326557993,0.872662992255585,0.880498010297068,0.90672767239195,0.866869077258768,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,European Union,EUU,..,1.75014946000053,2.01641654426089,2.07681314968718,2.08260415644925,2.10670164353153,2.11487610608751,2.10537359049592,2.16727345344296,2.1843027129187,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,High income,HIC,..,2.32099168635611,2.3926393691738,2.41526954164301,2.40314333560554,2.45640529393971,2.45417915068068,2.49601968800785,2.55481845398157,2.59013220370693,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,IBRD only,IBD,..,0.65497684542964,1.10095187772489,1.19117684727782,1.18329024822964,1.30058529944189,1.3630360764802,1.38120069513608,1.37796256155224,1.55004047039501,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,IDA & IBRD total,IBT,..,0.642724401794846,1.08912443135421,1.18690400994688,1.16917766387137,1.2928279790677,1.33966335983442,1.3713312297854,1.3525694939359,1.5457381823497,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Late-demographic dividend,LTE,..,0.825616349198744,1.29560533220897,1.43202564702641,1.47822547213851,1.54268922370095,1.61836255814667,1.69480583216361,1.72794431600016,1.85154403478483,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Latin America & Caribbean,LCN,..,0.567629060988903,0.714487282195939,0.687446648220903,0.717794054422195,0.743174929398312,0.753465545309071,0.720283065365352,0.713237606669918,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Latin America & Caribbean (excluding high income),LAC,..,0.575396893186999,0.741092629647499,0.714207933323907,0.752129708331953,0.772432941546843,0.798568157509878,0.7565306779503,0.747697398355294,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,0.569081187472356,0.719803474636727,0.690986282460398,0.725830601439883,0.74754288774151,0.766803377502466,0.728005176565231,0.718682062395318,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Low & middle income,LMY,..,0.646080424941367,1.11511138378718,1.21459051165543,1.19410627752972,1.32286999401875,1.3671553561076,1.40132812672463,1.38027832772126,1.56811531216084,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Lower middle income,LMC,..,..,0.6056516286698,..,0.570666345645266,..,0.558986008967122,..,0.584111459916355,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Middle East & North Africa,MEA,..,..,..,0.933950451678014,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,0.461319463641611,..,0.602768151307015,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,0.461319463641611,..,0.602768151307015,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Middle income,MIC,..,0.647034783513819,1.116061530943,1.21528567170626,1.19562947467183,1.32644051644785,1.37044984044619,1.40318405495691,1.38576813288716,1.56890877734563,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,North America,NAC,..,2.57720232461944,2.66387388618662,2.58902111689773,2.60974300473179,2.6250484011398,2.63634642799501,2.68359591543116,2.72811227289907,2.73899024009597,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,OECD members,OED,..,2.26535055288126,2.37591970713488,2.3927846232529,2.37523975558164,2.41379936107537,2.42556342384868,2.45952034822284,2.50836138224509,2.57850682217836,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,0.706519754639672,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Post-demographic dividend,PST,..,2.33682234618866,2.4722798298961,2.49099108596534,2.47473312582226,2.51710236701284,2.51833572233895,2.54975865743092,2.58598534910713,2.63921224471578,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,South Asia,SAS,..,0.648338893686146,0.710360022130269,0.74399,0.641380288067393,0.679050873808814,0.624638253468107,0.67111,0.621568754650504,0.64998,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,South Asia (IDA & IBRD),TSA,..,0.648338893686146,0.710360022130269,0.74399,0.641380288067393,0.679050873808814,0.624638253468107,0.67111,0.621568754650504,0.64998,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,Upper middle income,UMC,..,0.659900808131786,1.20221204464739,1.28374332125418,1.29425238510507,1.41519386815606,1.520513838074,1.5238594918083,1.52619723727649,1.72635555238825,..,..
Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,World,WLD,..,2.06002023725782,2.00719609153187,2.03710018471191,1.99465343388314,2.07391792642185,2.09294094718413,2.1266606493965,2.14456955795891,2.27413943454635,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 02/17/2021,,,,,,,,,,,,,,,
